Project,Scenario,Dollar_year,Weather_year,Start_day,state,country,tz,t
Cambium_2022,MidCase,2021$,2012,Sunday,NH,usa,ET,2024
Metric definitions and scenario descriptions: 2022 Cambium Documentation (https://www.nrel.gov/docs/fy23osti/84916.pdf)
Time,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Clean Energy Fraction,Clean Energy Fraction,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
Datetime,Datetime,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh/MWh,MWh/MWh,fraction,fraction,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
timestamp,timestamp_local,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,re-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh
2024-01-01 00:00:00,2024-01-01 00:00:00,1062.9,0.0,0.0,15.5,1078.4,1027.9,916.1,1188.8,1756.3,0.033,0.0455,1.0,1.0,0.0,0.0,0.0,10.3,20.4,0.16,0.0,11.0,11.0,0.0,0.0,0.0,6.5,12.6,0.1,0.0,6.9,6.9,325.9,7.9,0.9,37.0,1638.3,0.15,326.4,85.9,412.2,441.6,8.3,0.83,52.2,2309.3,0.19,442.1,121.0,563.1,24.77,0.0,0.0,24.77,25.95,0.0,0.0,25.95,1645.9,162.3,0.0,188.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.2,1137.7,0.0,0.0,0.0,0.0,162.3,0.0
2024-01-01 01:00:00,2024-01-01 01:00:00,986.9,0.0,0.0,2.2,989.1,955.2,838.3,0.0,645.2,0.0321,0.0423,1.0,1.0,0.0,0.0,0.0,10.4,20.5,0.16,0.0,11.1,11.1,0.0,0.0,0.0,10.8,21.2,0.17,0.0,11.4,11.4,348.3,9.4,1.11,38.7,1720.7,0.16,348.9,90.0,438.9,408.0,7.7,0.77,48.2,2133.4,0.18,408.4,111.8,520.3,24.04,0.0,0.0,24.04,25.1,0.0,0.0,25.1,1634.3,150.7,0.0,188.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.2,1137.7,0.0,0.0,0.0,0.0,150.7,0.0
2024-01-01 02:00:00,2024-01-01 02:00:00,930.7,0.0,0.0,2.2,933.0,901.3,781.4,0.0,702.2,0.0316,0.0399,1.0,1.0,0.0,0.0,0.0,10.4,20.5,0.16,0.0,11.1,11.1,0.0,0.0,0.0,10.8,21.2,0.17,0.0,11.4,11.4,352.3,7.9,0.87,40.5,1795.0,0.16,352.7,94.1,446.8,379.7,7.2,0.72,44.9,1985.3,0.17,380.1,104.1,484.1,22.66,0.0,0.0,22.66,23.61,0.0,0.0,23.61,1635.2,151.6,0.0,188.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.2,1137.7,0.0,0.0,0.0,0.0,151.6,0.0
2024-01-01 03:00:00,2024-01-01 03:00:00,884.8,0.0,0.0,2.4,887.2,857.2,732.6,0.0,751.0,0.0312,0.0379,1.0,1.0,0.0,0.0,0.0,10.4,20.5,0.16,0.0,11.0,11.0,0.0,0.0,0.0,10.7,21.1,0.17,0.0,11.4,11.4,359.7,8.6,0.97,40.9,1819.9,0.16,360.3,95.1,455.4,368.1,6.9,0.69,43.5,1924.9,0.16,368.5,100.9,469.4,22.55,0.0,0.0,22.55,23.44,0.0,0.0,23.44,1638.1,154.6,0.0,188.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.2,1137.7,0.0,0.0,0.0,0.0,154.6,0.0
2024-01-01 04:00:00,2024-01-01 04:00:00,862.6,0.0,0.0,3.0,865.6,835.8,726.8,38.7,795.5,0.0311,0.0369,1.0,1.0,0.0,0.0,0.0,10.5,20.7,0.16,0.0,11.2,11.2,0.0,0.0,0.0,10.6,20.9,0.16,0.0,11.3,11.3,365.9,9.1,1.03,41.3,1842.6,0.16,366.4,96.2,462.6,363.4,6.8,0.69,42.9,1900.3,0.16,363.8,99.6,463.4,22.27,0.0,0.0,22.27,23.13,0.0,0.0,23.13,1622.3,138.7,0.0,188.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.2,1137.7,0.0,0.0,0.0,0.0,138.7,0.0
2024-01-01 05:00:00,2024-01-01 05:00:00,862.9,0.0,0.0,3.3,866.2,836.1,764.4,63.8,783.1,0.0311,0.037,1.0,1.0,0.0,0.0,0.0,10.7,21.1,0.17,0.0,11.4,11.4,0.0,0.0,0.0,10.7,21.0,0.16,0.0,11.4,11.4,364.8,7.5,0.79,42.5,1885.4,0.16,365.2,98.8,464.0,422.3,8.0,0.8,49.9,2208.0,0.18,422.7,115.7,538.4,22.36,0.0,0.0,22.36,23.22,0.0,0.0,23.22,1585.4,101.9,0.0,188.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.2,1137.7,0.0,0.0,0.0,0.0,101.9,0.0
2024-01-01 06:00:00,2024-01-01 06:00:00,882.5,0.0,0.0,2.6,885.1,855.0,827.4,0.0,656.2,0.0312,0.0378,1.0,1.0,0.0,0.0,0.0,11.0,21.8,0.17,0.0,11.7,11.7,0.0,0.0,0.0,11.4,22.5,0.18,0.0,12.1,12.1,356.6,9.0,1.03,40.2,1786.6,0.16,357.2,93.5,450.6,408.2,7.7,0.77,48.2,2134.7,0.18,408.7,111.9,520.6,23.41,0.0,0.0,23.41,24.33,0.0,0.0,24.33,1541.3,57.7,0.0,188.6,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,157.2,1137.7,0.0,0.0,0.0,0.0,56.6,0.0
2024-01-01 07:00:00,2024-01-01 07:00:00,915.4,0.0,0.0,3.3,918.7,886.6,809.3,48.7,723.0,0.0315,0.0392,1.0,1.0,0.0,0.0,0.0,10.7,21.0,0.17,0.0,11.4,11.4,0.0,0.0,0.0,10.7,21.1,0.17,0.0,11.4,11.4,349.7,8.8,1.01,39.3,1755.7,0.15,350.2,91.7,441.9,364.3,6.9,0.69,43.0,1904.8,0.16,364.7,99.8,464.5,22.27,0.0,0.0,22.27,23.18,0.0,0.0,23.18,1593.0,109.4,0.0,188.6,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.0,0.0,157.2,1137.7,0.0,0.0,0.0,19.7,46.9,0.0
2024-01-01 08:00:00,2024-01-01 08:00:00,970.2,0.0,0.0,3.5,973.8,939.2,806.9,22.3,699.0,0.032,0.0415,1.0,1.0,0.0,0.0,0.0,10.3,20.3,0.16,0.0,11.0,11.0,0.0,0.0,0.0,10.5,20.7,0.16,0.0,11.2,11.2,193.9,4.5,0.49,22.2,986.1,0.09,194.2,51.6,245.8,365.2,6.9,0.69,43.1,1909.5,0.16,365.6,100.1,465.6,22.27,0.0,0.0,22.27,23.24,0.0,0.0,23.24,1650.4,166.9,0.0,188.6,0.0,0.0,0.0,0.0,0.0,80.7,0.0,0.0,0.0,0.0,157.2,1137.7,0.0,0.0,0.0,59.4,26.8,0.0
2024-01-01 09:00:00,2024-01-01 09:00:00,1047.1,0.0,0.0,4.4,1051.5,1012.8,910.2,58.7,632.1,0.0328,0.0448,1.0,1.0,0.0,0.0,0.0,10.5,20.6,0.16,0.0,11.1,11.1,0.0,0.0,0.0,10.5,20.6,0.16,0.0,11.2,11.2,193.4,6.7,0.84,20.1,913.8,0.09,193.9,47.4,241.2,366.4,6.9,0.69,43.3,1916.1,0.16,366.8,100.4,467.3,22.28,0.0,0.0,22.28,23.33,0.0,0.0,23.33,1624.9,141.3,0.0,188.6,0.0,0.0,0.0,0.0,0.0,80.2,0.0,0.0,0.0,0.0,157.2,1137.7,0.0,0.0,0.0,59.7,1.5,0.0
2024-01-01 10:00:00,2024-01-01 10:00:00,1126.5,0.0,0.0,6.9,1133.4,1088.4,1011.2,275.9,748.3,0.0338,0.0482,1.0,1.0,0.0,0.0,0.0,10.6,20.9,0.16,0.0,11.3,11.3,0.0,0.0,0.0,9.6,18.7,0.15,0.0,10.2,10.2,199.4,8.0,1.03,19.8,908.6,0.09,199.9,46.9,246.8,367.7,6.9,0.69,43.4,1922.9,0.16,368.1,100.8,468.9,22.28,0.0,0.0,22.28,23.41,0.0,0.0,23.41,1605.8,122.2,0.0,188.6,0.0,0.0,0.0,0.0,0.0,69.7,0.0,0.0,0.0,0.0,157.2,1137.7,0.0,0.0,0.0,52.3,0.2,0.0
2024-01-01 11:00:00,2024-01-01 11:00:00,1164.0,0.0,0.0,7.7,1171.8,1124.2,1058.3,352.6,777.8,0.0343,0.0498,1.0,1.0,0.0,0.0,0.0,10.7,21.0,0.16,0.0,11.3,11.3,0.0,0.0,0.0,9.3,18.1,0.14,0.0,9.8,9.8,244.6,8.2,1.02,25.6,1163.8,0.11,245.1,60.3,305.4,368.4,6.9,0.69,43.5,1926.2,0.16,368.8,101.0,469.7,22.28,0.0,0.0,22.28,23.45,0.0,0.0,23.45,1597.1,113.5,0.0,188.6,0.0,0.0,0.0,0.0,0.0,61.4,0.0,0.0,0.0,0.0,157.2,1137.7,0.0,0.0,0.0,46.1,6.0,0.0
2024-01-01 12:00:00,2024-01-01 12:00:00,1174.2,0.0,0.0,7.8,1182.0,1133.8,1047.7,348.8,784.6,0.0344,0.0503,1.0,1.0,0.0,0.0,0.0,10.5,20.7,0.16,0.0,11.2,11.2,0.0,0.0,0.0,9.2,17.9,0.14,0.0,9.8,9.8,207.6,6.9,0.86,21.8,989.2,0.09,208.0,51.3,259.4,368.5,6.9,0.69,43.5,1927.0,0.16,368.9,101.0,469.9,22.28,0.0,0.0,22.28,23.46,0.0,0.0,23.46,1617.8,134.3,0.0,188.6,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,157.2,1137.7,0.0,0.0,0.0,53.4,21.9,0.0
2024-01-01 13:00:00,2024-01-01 13:00:00,1181.7,0.0,0.0,6.3,1188.0,1140.9,987.5,223.9,720.0,0.0345,0.0506,1.0,1.0,0.0,0.0,0.0,10.1,19.9,0.16,0.0,10.7,10.7,0.0,0.0,0.0,9.4,18.4,0.14,0.0,10.0,10.0,195.6,7.2,0.91,20.0,911.4,0.09,196.1,47.1,243.2,368.7,6.9,0.69,43.5,1927.7,0.16,369.1,101.0,470.1,22.28,0.0,0.0,22.28,23.47,0.0,0.0,23.47,1684.1,200.5,0.0,188.6,0.0,0.0,0.0,0.0,0.0,65.3,0.0,0.0,0.0,0.0,157.2,1137.7,0.0,0.0,0.0,56.2,79.0,0.0
2024-01-01 14:00:00,2024-01-01 14:00:00,1166.0,0.0,0.0,5.9,1171.9,1126.0,982.2,193.4,694.8,0.0343,0.0499,1.0,1.0,0.0,0.0,0.0,10.2,20.0,0.16,0.0,10.8,10.8,0.0,0.0,0.0,9.6,18.7,0.15,0.0,10.2,10.2,208.2,8.5,1.1,20.5,943.0,0.09,208.8,48.6,257.4,368.4,6.9,0.69,43.5,1926.3,0.16,368.8,101.0,469.8,22.28,0.0,0.0,22.28,23.45,0.0,0.0,23.45,1673.2,189.6,0.0,188.6,0.0,0.0,0.0,0.0,0.0,43.3,0.0,0.0,0.0,0.0,157.2,1137.7,0.0,0.0,0.0,31.3,115.1,0.0
2024-01-01 15:00:00,2024-01-01 15:00:00,1152.2,0.0,0.0,5.6,1157.8,1112.9,971.1,180.4,692.8,0.0341,0.0493,1.0,1.0,0.0,0.0,0.0,10.2,20.1,0.16,0.0,10.8,10.8,0.0,0.0,0.0,9.6,18.9,0.15,0.0,10.2,10.2,268.8,9.5,1.19,27.8,1263.1,0.12,269.4,65.4,334.8,384.4,7.2,0.72,45.4,2009.9,0.17,384.8,105.3,490.1,22.89,0.0,0.0,22.89,24.08,0.0,0.0,24.08,1670.2,186.7,0.0,188.6,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,157.2,1137.7,0.0,0.0,0.0,0.1,184.8,0.0
