Project,Scenario,Dollar_year,Weather_year,Start_day,state,country,tz,t
Cambium_2022,MidCase,2021$,2012,Sunday,MI,usa,ET,2024
Metric definitions and scenario descriptions: 2022 Cambium Documentation (https://www.nrel.gov/docs/fy23osti/84916.pdf)
Time,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Clean Energy Fraction,Clean Energy Fraction,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
Datetime,Datetime,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh/MWh,MWh/MWh,fraction,fraction,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
timestamp,timestamp_local,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,re-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh
2024-01-01 00:00:00,2024-01-01 00:00:00,9897.4,0.0,0.0,20.8,9918.2,9580.6,8114.6,1043.9,2427.8,0.032,0.0415,0.48,0.45,386.7,36.1,5.17,22.7,1116.9,0.24,389.2,56.0,445.2,441.1,42.4,6.09,24.0,1233.8,0.26,444.0,60.8,504.8,356.3,7.5,0.8,41.4,1837.4,0.16,356.8,96.2,452.9,455.2,10.9,1.21,51.7,2306.9,0.2,455.8,120.5,576.3,26.87,0.0,0.0,26.87,28.03,0.0,0.0,28.03,11302.1,1803.7,0.6,233.9,0.0,219.5,3162.4,0.0,0.0,0.0,2718.0,0.0,0.0,0.0,138.7,3025.4,0.0,0.0,0.0,0.0,1803.7,0.0
2024-01-01 01:00:00,2024-01-01 01:00:00,9504.3,0.0,0.0,45.1,9549.4,9203.4,7422.0,2680.3,2227.6,0.0317,0.0399,0.62,0.63,286.5,26.8,3.84,18.3,830.3,0.21,288.3,43.1,331.4,288.2,27.0,3.87,18.5,833.2,0.21,290.1,43.4,333.5,457.8,23.9,3.22,40.2,1910.8,0.21,459.4,97.2,556.6,374.8,7.1,0.71,44.3,1960.1,0.16,375.3,102.7,478.0,23.87,0.0,0.0,23.87,24.86,0.0,0.0,24.86,9096.7,2127.4,0.0,233.9,0.0,114.9,1887.8,0.0,0.0,0.0,1590.9,0.0,0.0,0.0,116.5,3025.4,0.0,0.0,0.0,0.0,2127.4,0.0
2024-01-01 02:00:00,2024-01-01 02:00:00,9152.2,0.0,532.2,44.4,9728.8,8865.0,7299.1,2576.3,2246.5,0.0314,0.0384,0.63,0.64,277.3,25.9,3.71,17.7,803.6,0.2,279.0,41.7,320.8,279.8,26.2,3.75,18.1,810.1,0.21,281.6,42.3,323.9,398.9,14.3,1.8,41.0,1870.5,0.18,399.8,96.7,496.6,356.7,6.7,0.67,42.3,1865.8,0.16,357.1,98.0,455.1,22.51,0.0,0.0,22.51,23.41,0.0,0.0,23.41,9399.0,2429.7,0.0,233.9,0.0,114.9,1887.8,0.0,0.0,0.0,1590.9,0.0,0.0,0.0,116.5,3025.4,0.0,0.0,0.0,0.0,2429.7,0.0
2024-01-01 03:00:00,2024-01-01 03:00:00,8926.3,0.0,1091.3,47.4,10065.0,8647.6,7692.1,2979.4,2256.6,0.0312,0.0375,0.63,0.64,278.9,26.1,3.74,17.8,808.5,0.2,280.7,42.0,322.7,275.0,25.6,3.67,17.9,800.2,0.21,276.7,41.8,318.6,375.4,10.4,1.22,41.3,1857.2,0.17,376.0,96.7,472.7,977.5,112.6,16.37,30.3,2131.6,0.49,985.3,94.0,1079.3,22.53,0.0,0.0,22.53,23.39,0.0,0.0,23.39,9342.2,2372.9,0.0,233.9,0.0,114.9,1887.8,0.0,0.0,0.0,1590.9,0.0,0.0,0.0,116.5,3025.4,0.0,0.0,0.0,0.0,2372.9,0.0
2024-01-01 04:00:00,2024-01-01 04:00:00,8823.3,0.0,1093.7,45.2,9962.2,8548.4,7387.1,2674.1,2256.3,0.0312,0.0371,0.64,0.65,273.0,25.5,3.66,17.5,791.4,0.2,274.8,41.1,315.9,273.3,25.5,3.66,17.8,793.9,0.2,275.1,41.5,316.6,353.8,6.9,0.7,41.6,1842.4,0.15,354.2,96.5,450.8,372.3,7.0,0.7,44.2,1947.3,0.17,372.7,102.2,475.0,22.53,0.0,0.0,22.53,23.38,0.0,0.0,23.38,9544.4,2575.1,0.0,233.9,0.0,114.9,1887.8,0.0,0.0,0.0,1590.9,0.0,0.0,0.0,116.5,3025.4,0.0,0.0,0.0,0.0,2575.1,0.0
2024-01-01 05:00:00,2024-01-01 05:00:00,8864.4,0.0,0.0,45.5,8909.9,8587.9,6348.8,2159.3,2779.8,0.0312,0.0372,0.63,0.64,273.4,25.5,3.66,17.5,792.5,0.2,275.2,41.2,316.3,282.8,26.9,3.86,17.7,805.5,0.21,284.7,41.8,326.4,431.8,19.7,2.59,40.6,1893.1,0.2,433.1,97.0,530.2,414.2,7.8,0.78,49.1,2166.2,0.18,414.6,113.7,528.3,22.45,0.0,0.0,22.45,23.33,0.0,0.0,23.33,9530.4,2561.1,0.0,233.9,0.0,114.9,1887.8,0.0,0.0,0.0,1590.9,0.0,0.0,0.0,116.5,3025.4,0.0,0.0,0.0,0.0,2561.1,0.0
2024-01-01 06:00:00,2024-01-01 06:00:00,9061.7,0.0,0.0,45.3,9107.0,8777.8,6586.4,2262.8,2645.7,0.0313,0.0381,0.63,0.64,274.6,25.6,3.68,17.6,795.9,0.2,276.4,41.3,317.7,282.3,26.7,3.83,17.8,807.7,0.21,284.2,41.9,326.1,460.1,24.3,3.29,40.2,1909.5,0.21,461.7,97.1,558.8,400.4,7.5,0.75,47.5,2094.3,0.18,400.9,109.9,510.8,23.8,0.0,0.0,23.8,24.76,0.0,0.0,24.76,9489.9,2520.6,0.0,233.9,0.0,114.9,1887.8,0.0,0.0,0.0,1590.9,0.0,0.0,0.0,116.5,3025.4,0.0,0.0,0.0,0.0,2520.6,0.0
2024-01-01 07:00:00,2024-01-01 07:00:00,9369.9,0.0,352.6,43.9,9766.5,9074.2,7282.8,2533.2,2219.8,0.0316,0.0394,0.63,0.64,275.7,25.7,3.69,17.6,799.0,0.2,277.4,41.5,318.9,278.9,26.1,3.74,18.0,807.1,0.21,280.7,42.1,322.8,457.5,23.8,3.21,40.3,1910.9,0.21,459.1,97.3,556.4,357.1,6.7,0.67,42.4,1867.6,0.16,357.5,98.1,455.5,22.51,0.0,0.0,22.51,23.43,0.0,0.0,23.43,9453.0,2483.7,0.0,233.9,0.0,114.9,1887.8,0.0,0.0,0.6,1590.9,0.0,0.0,0.0,116.5,3025.4,0.0,0.0,0.0,0.2,2483.0,0.0
2024-01-01 08:00:00,2024-01-01 08:00:00,9594.6,1.0,1845.2,57.3,11498.0,9289.9,8982.8,4328.0,2314.5,0.0318,0.0403,0.63,0.67,274.8,25.7,3.68,17.6,796.4,0.2,276.5,41.4,317.9,254.6,23.5,3.37,16.9,746.4,0.19,256.2,39.2,295.4,352.5,8.8,0.99,39.7,1776.5,0.15,353.1,92.7,445.8,361.6,6.8,0.68,42.9,1891.4,0.16,362.0,99.3,461.3,22.41,0.0,0.0,22.41,23.31,0.0,0.0,23.31,9484.5,2515.2,0.0,233.9,0.0,114.9,1887.8,0.0,0.0,6.3,1590.9,0.0,0.0,0.0,116.5,3025.4,0.0,0.0,0.0,68.6,2440.3,0.0
2024-01-01 09:00:00,2024-01-01 09:00:00,9901.2,1.0,1845.2,61.8,11809.2,9584.1,9246.9,4841.0,2563.4,0.032,0.0416,0.64,0.67,273.4,25.5,3.66,17.5,792.4,0.2,275.2,41.1,316.3,250.9,23.2,3.32,16.6,735.8,0.19,252.5,38.6,291.1,306.1,5.9,0.59,36.1,1597.2,0.13,306.4,83.7,390.1,376.5,7.1,0.71,44.7,1969.1,0.17,376.9,103.4,480.3,22.35,0.0,0.0,22.35,23.28,0.0,0.0,23.28,9531.6,2562.3,0.0,233.9,0.0,114.9,1887.8,0.0,0.0,1.5,1590.9,0.0,0.0,0.0,116.5,3025.4,0.0,0.0,0.0,106.9,2454.0,0.0
2024-01-01 10:00:00,2024-01-01 10:00:00,10244.2,0.0,1845.2,68.4,12157.7,9912.7,9625.1,5583.2,2927.4,0.0324,0.043,0.63,0.67,274.2,25.6,3.67,17.5,794.9,0.2,276.0,41.3,317.3,248.2,22.8,3.27,16.5,731.4,0.19,249.8,38.4,288.1,283.4,5.4,0.55,33.4,1479.9,0.12,283.8,77.6,361.3,366.9,6.9,0.69,43.5,1919.1,0.16,367.3,100.8,468.1,22.52,0.0,0.0,22.52,23.49,0.0,0.0,23.49,9502.0,2532.6,0.0,233.9,0.0,114.9,1887.8,0.0,0.0,18.3,1590.9,0.0,0.0,0.0,116.5,3025.4,0.0,0.0,0.0,99.5,2414.9,0.0
2024-01-01 11:00:00,2024-01-01 11:00:00,10536.9,0.0,1044.6,59.5,11641.1,10192.7,9136.8,4594.5,2427.0,0.0327,0.0442,0.63,0.67,275.1,25.7,3.68,17.6,797.3,0.2,276.8,41.4,318.2,253.6,23.4,3.36,16.8,743.8,0.19,255.2,39.0,294.2,260.2,5.9,0.64,29.9,1330.3,0.11,260.5,69.5,330.1,363.1,6.8,0.68,43.1,1898.9,0.16,363.5,99.7,463.2,22.54,0.0,0.0,22.54,23.57,0.0,0.0,23.57,9473.6,2504.3,0.0,233.9,0.0,114.9,1887.8,0.0,0.0,15.0,1590.9,0.0,0.0,0.0,116.5,3025.4,0.0,0.0,0.0,69.4,2419.9,0.0
2024-01-01 12:00:00,2024-01-01 12:00:00,10775.0,0.0,819.0,54.8,11648.8,10420.2,8878.5,4067.0,2157.8,0.0329,0.0452,0.64,0.67,267.6,25.0,3.58,17.1,775.5,0.2,269.3,40.3,309.6,251.8,23.3,3.33,16.6,739.0,0.19,253.4,38.7,292.1,252.9,6.1,0.69,28.6,1278.8,0.11,253.2,66.8,320.0,380.6,9.2,1.04,43.1,1924.9,0.17,381.2,100.5,481.7,22.77,0.0,0.0,22.77,23.84,0.0,0.0,23.84,9739.6,2770.3,0.0,233.9,0.0,114.9,1887.8,0.0,0.0,6.9,1590.9,0.0,0.0,0.0,116.5,3025.4,0.0,0.0,0.0,151.2,2612.2,0.0
2024-01-01 13:00:00,2024-01-01 13:00:00,10871.0,0.0,1588.0,68.7,12527.6,10511.8,9667.8,5630.8,2932.3,0.033,0.0456,0.65,0.68,265.1,24.8,3.55,17.0,768.4,0.19,266.8,39.9,306.7,242.4,22.2,3.18,16.3,718.2,0.18,244.0,37.7,281.7,268.2,5.1,0.51,31.7,1401.4,0.12,268.5,73.4,341.9,385.0,9.3,1.04,43.6,1947.8,0.17,385.5,101.7,487.2,22.77,0.0,0.0,22.77,23.86,0.0,0.0,23.86,9829.1,2859.8,0.0,233.9,0.0,114.9,1887.8,0.0,0.0,10.1,1590.9,0.0,0.0,0.0,116.5,3025.4,0.0,0.0,0.0,168.4,2681.3,0.0
2024-01-01 14:00:00,2024-01-01 14:00:00,10878.8,0.0,1829.3,74.5,12782.6,10519.3,9993.1,6283.4,3259.7,0.033,0.0456,0.64,0.68,267.0,24.9,3.58,17.1,774.0,0.2,268.7,40.2,308.9,240.5,22.0,3.16,16.1,711.4,0.18,242.0,37.4,279.4,257.6,4.9,0.49,30.4,1346.3,0.11,257.9,70.6,328.5,376.2,7.1,0.71,44.4,1966.9,0.16,376.6,103.1,479.6,22.77,0.0,0.0,22.77,23.85,0.0,0.0,23.85,9758.9,2789.5,0.0,233.9,0.0,114.9,1887.8,0.0,0.0,16.4,1590.9,0.0,0.0,0.0,116.5,3025.4,0.0,0.0,0.0,60.9,2712.2,0.0
